,dataset,acc,auc,ap,prec,rec,f1,mitigation,mitigated_attribute,CFS_true,attribute,dpdiff,dpr,eoddsdiff,eoddsr,y_pred_CFS,sampling
230,ACS_E,0.7236286362916424,0.7691496905137467,0.6496283666745685,0.6303616643361929,0.9603592710942224,0.7611312015879715,balance_output_for_attribute,attribute_1,0.8593585725261027,attribute_1,0.0329436645117036,0.953909357517128,0.1288439680319743,0.7596220510603943,0.9171553805494024,SMOTENC
231,ACS_E,0.7236286362916424,0.7691496905137467,0.6496283666745685,0.6303616643361929,0.9603592710942224,0.7611312015879715,balance_output_for_attribute,attribute_1,0.8628069869370913,attribute_2,0.2390547229912409,0.6817560343440514,0.2670297010867565,0.4955915209895222,0.8404671063129869,SMOTENC
232,ACS_E,0.7236418351723773,0.7690056044216707,0.6494296742679263,0.6302603507844506,0.9610213892967152,0.7612651646447139,balance_output_for_attribute,attribute_2,0.8593585725261027,attribute_1,0.0321617717704585,0.9550163956358332,0.1277750014382716,0.7616364227038568,0.9182178854519352,SMOTENC
233,ACS_E,0.7236418351723773,0.7690056044216707,0.6494296742679263,0.6302603507844506,0.9610213892967152,0.7612651646447139,balance_output_for_attribute,attribute_2,0.8628069869370913,attribute_2,0.2349424848942929,0.6868054371811186,0.2619604247491606,0.5030940831216373,0.8412072255305053,SMOTENC
234,ACS_E,0.7236022385301727,0.7672612242130741,0.6475598703974401,0.6302148223656888,0.9610789647925844,0.7612500142513481,balance_output_for_attribute,all,0.8593585725261027,attribute_1,0.0322912628260595,0.9548451492622776,0.1278041759277211,0.7616421487218005,0.9180368419353646,SMOTENC
235,ACS_E,0.7236022385301727,0.7672612242130741,0.6475598703974401,0.6302148223656888,0.9610789647925844,0.7612500142513481,balance_output_for_attribute,all,0.8628069869370913,attribute_2,0.2341692890180041,0.6878361606986493,0.2606655594005765,0.5058687656580374,0.8414184371290168,SMOTENC
236,ACS_P,0.6457002634332937,0.6531144347907455,0.510406257088821,0.6041765543426673,0.1241103636540899,0.2059204141054675,none,none,0.8818027083838871,attribute_1,0.0043637819028117,0.9440332264444714,0.0078183378899369,0.8633424952672143,0.9174329763664788,SMOTENC
237,ACS_P,0.6457002634332937,0.6531144347907455,0.510406257088821,0.6041765543426673,0.1241103636540899,0.2059204141054675,none,none,0.8874889522878378,attribute_2,0.0590214411394513,0.4973858328229883,0.1103726528021431,0.4164045983086681,0.907468572654816,SMOTENC
238,ACS_P,0.6506441485330735,0.6396143127579721,0.511945989687169,0.6142857142857143,0.1509213220239836,0.2423104015027001,balance_output,none,0.8818027083838871,attribute_1,0.0042530452192289,0.9541824283021426,0.0095515336018611,0.8402361770520907,0.9207641817820628,SMOTENC
239,ACS_P,0.6506441485330735,0.6396143127579721,0.511945989687169,0.6142857142857143,0.1509213220239836,0.2423104015027001,balance_output,none,0.8874889522878378,attribute_2,0.0670048165039853,0.5072100313479624,0.1121894351731066,0.4813537587079333,0.905329790220158,SMOTENC
240,ACS_P,0.6474685143083974,0.6518150597368495,0.5095419755208308,0.6033898305084746,0.1388320171590133,0.2257271934691289,balance_attribute,attribute_1,0.8818027083838871,attribute_1,0.0045469308491117,0.9478456205581052,0.007811630885404,0.8628976262383922,0.9185354303657456,SMOTENC
241,ACS_P,0.6474685143083974,0.6518150597368495,0.5095419755208308,0.6033898305084746,0.1388320171590133,0.2257271934691289,balance_attribute,attribute_1,0.8874889522878378,attribute_2,0.0635587209487606,0.5126160640042906,0.1161966023420748,0.4446196294836421,0.9077420631969038,SMOTENC
242,ACS_P,0.6418028941575548,0.6289184001861454,0.4864222419684588,0.5476533256550533,0.1854343375255922,0.2770575382374363,balance_attribute,attribute_2,0.8818027083838871,attribute_1,0.0090533319348577,0.9300069382608992,0.0139668644139517,0.8545081804151669,0.909092724470489,SMOTENC
243,ACS_P,0.6418028941575548,0.6289184001861454,0.4864222419684588,0.5476533256550533,0.1854343375255922,0.2770575382374363,balance_attribute,attribute_2,0.8874889522878378,attribute_2,0.0694797322050274,0.5882116970412657,0.1773935366958622,0.4355660196040746,0.8997379956482984,SMOTENC
244,ACS_P,0.6440402728158493,0.6301800795302672,0.4885719621954282,0.5519154557463672,0.20366578921712,0.2975359635379576,balance_attribute,all,0.8818027083838871,attribute_1,0.0126250687718648,0.9112098265569946,0.0194304824376423,0.8548167001961328,0.8996899673162636,SMOTENC
245,ACS_P,0.6440402728158493,0.6301800795302672,0.4885719621954282,0.5519154557463672,0.20366578921712,0.2975359635379576,balance_attribute,all,0.8874889522878378,attribute_2,0.0746264573739363,0.6001801058575199,0.1588945937783147,0.4944262925235441,0.8953296497181437,SMOTENC
246,ACS_P,0.6501028472447764,0.6422145905795704,0.5124349818957119,0.6085946573751452,0.1532611874817198,0.2448598130841121,balance_output_for_attribute,attribute_1,0.8818027083838871,attribute_1,0.0046846697884749,0.9508380738875905,0.0097210772231593,0.8434419727985858,0.919378236466637,SMOTENC
247,ACS_P,0.6501028472447764,0.6422145905795704,0.5124349818957119,0.6085946573751452,0.1532611874817198,0.2448598130841121,balance_output_for_attribute,attribute_1,0.8874889522878378,attribute_2,0.0645869661042904,0.5313824611805293,0.1141499107852398,0.4808020186864898,0.9000191542295504,SMOTENC
248,ACS_P,0.6515102305943488,0.6392667620563347,0.5131128069677252,0.6224489795918368,0.1486789509603197,0.2400251829700165,balance_output_for_attribute,attribute_2,0.8818027083838871,attribute_1,0.0033673469603099,0.9625461610821512,0.009982971258999,0.8257088608039196,0.9239553451511084,SMOTENC
249,ACS_P,0.6515102305943488,0.6392667620563347,0.5131128069677252,0.6224489795918368,0.1486789509603197,0.2400251829700165,balance_output_for_attribute,attribute_2,0.8874889522878378,attribute_2,0.0597465147255366,0.539667329400389,0.1265629719118091,0.4462869978858351,0.903835673708035,SMOTENC
250,ACS_P,0.6501028472447764,0.6398147030059007,0.511526271535105,0.6131504638967326,0.148191478989958,0.2386934673366834,balance_output_for_attribute,all,0.8818027083838871,attribute_1,0.0045175016613931,0.9506086485021012,0.0096509600603554,0.836654633545529,0.9194405109545406,SMOTENC
251,ACS_P,0.6501028472447764,0.6398147030059007,0.511526271535105,0.6131504638967326,0.148191478989958,0.2386934673366834,balance_output_for_attribute,all,0.8874889522878378,attribute_2,0.0612396699575588,0.5391358791100923,0.1524916943521594,0.4069767441860465,0.9048902012044624,SMOTENC
252,ACS_M,0.2453628781277231,0.4995012009036464,0.7675064462399758,0.7505827505827506,0.0260961179998379,0.050438596491228,none,none,0.9626854037664084,attribute_1,0.0042643976461389,0.8518844597228773,0.0052134222640961,0.8179622723254812,0.8971320043024622,SMOTENC
253,ACS_M,0.2453628781277231,0.4995012009036464,0.7675064462399758,0.7505827505827506,0.0260961179998379,0.050438596491228,none,none,0.9031621148958312,attribute_2,0.0137872022852143,0.5391397849462366,0.0365296803652968,0.0,0.9035048275997092,SMOTENC
254,ACS_M,0.2570023652433711,0.5001250667220035,0.768395341690656,0.773841961852861,0.0460329038009563,0.0868966572324638,balance_output,none,0.9626854037664084,attribute_1,0.0016171543190787,0.9652311821398072,0.0103051159843914,0.7927775590095204,0.963322664622144,SMOTENC
255,ACS_M,0.2570023652433711,0.5001250667220035,0.768395341690656,0.773841961852861,0.0460329038009563,0.0868966572324638,balance_output,none,0.9031621148958312,attribute_2,0.0376344086021505,0.4615384615384615,0.0472560975609756,0.0,0.9108728905170635,SMOTENC
256,ACS_M,0.2454251213743309,0.4995169552008023,0.7675189510151587,0.7511627906976744,0.0261771618445579,0.0505912757459472,balance_attribute,attribute_1,0.9626854037664084,attribute_1,0.0043863934982799,0.8482900105257344,0.0053716501121974,0.8134679741258907,0.8949988605086159,SMOTENC
257,ACS_M,0.2454251213743309,0.4995169552008023,0.7675189510151587,0.7511627906976744,0.0261771618445579,0.0505912757459472,balance_attribute,attribute_1,0.9031621148958312,attribute_2,0.0137872022852143,0.5391397849462366,0.0365296803652968,0.0,0.9024614062527572,SMOTENC
258,ACS_M,0.2581849869289182,0.5001565861888458,0.7679785921771016,0.7667934093789607,0.049031526055596,0.092169408897014,balance_attribute,attribute_2,0.9626854037664084,attribute_1,0.0013564655080796,0.9727476770349772,0.0103750953937421,0.8099611239760098,0.96794195639767,SMOTENC
259,ACS_M,0.2581849869289182,0.5001565861888458,0.7679785921771016,0.7667934093789607,0.049031526055596,0.092169408897014,balance_attribute,attribute_2,0.9031621148958312,attribute_2,0.0200716845878136,0.6888888888888889,0.1111111111111111,0.0,0.8972780423610488,SMOTENC
260,ACS_M,0.2565044192705091,0.5003874426357119,0.7676331904280247,0.7605820105820106,0.0466002107139962,0.087819778541428,balance_attribute,all,0.9626854037664084,attribute_1,0.0030593688496761,0.9369908380382024,0.0053477542633979,0.8913253795991152,0.9456664098503584,SMOTENC
261,ACS_M,0.2565044192705091,0.5003874426357119,0.7676331904280247,0.7605820105820106,0.0466002107139962,0.087819778541428,balance_attribute,all,0.9031621148958312,attribute_2,0.0437557101693724,0.4913398692810457,0.1388888888888889,0.0,0.9055757239705982,SMOTENC
262,ACS_M,0.2571890949831943,0.5003454311766299,0.7684859825561696,0.7785419532324622,0.0458708161115163,0.0866370733200673,balance_output_for_attribute,attribute_1,0.9626854037664084,attribute_1,0.0030085643754778,0.9356104381572002,0.0055455456455401,0.8812560719546209,0.9449878016300182,SMOTENC
263,ACS_M,0.2571890949831943,0.5003454311766299,0.7684859825561696,0.7785419532324622,0.0458708161115163,0.0866370733200673,balance_output_for_attribute,attribute_1,0.9031621148958312,attribute_2,0.032258064516129,0.5,0.0551181102362204,0.0,0.8933017579138285,SMOTENC
264,ACS_M,0.2547616083654923,0.5000926774526957,0.7679398813449917,0.7659883720930233,0.0427101061674365,0.0809088815536961,balance_output_for_attribute,attribute_2,0.9626854037664084,attribute_1,0.0014887245771628,0.965817716081222,0.004382496508229,0.9034807316640028,0.9639110361981484,SMOTENC
265,ACS_M,0.2547616083654923,0.5000926774526957,0.7679398813449917,0.7659883720930233,0.0427101061674365,0.0809088815536961,balance_output_for_attribute,attribute_2,0.9031621148958312,attribute_2,0.0161290322580645,0.6666666666666666,0.0502283105022831,0.0,0.9119847210877292,SMOTENC
266,ACS_M,0.2538902029129839,0.498439878807813,0.767720459076923,0.7580645161290323,0.0418996677202366,0.0794101835496505,balance_output_for_attribute,all,0.9626854037664084,attribute_1,9.519056197046516e-06,0.999775782460784,0.0086912698526976,0.8213461196945481,0.9880029124999672,SMOTENC
267,ACS_M,0.2538902029129839,0.498439878807813,0.767720459076923,0.7580645161290323,0.0418996677202366,0.0794101835496505,balance_output_for_attribute,all,0.9031621148958312,attribute_2,0.0385199240986717,0.448868778280543,0.0593607305936073,0.0,0.9106526623787076,SMOTENC
268,ACS_T,0.6213552837516666,0.6576632126478266,0.5895312326432868,0.5878474784747848,0.7182446648632401,0.6465367965367964,none,none,0.8683178539200911,attribute_1,0.0596333345379138,0.9033665318537524,0.0560638729443738,0.8871768294355779,0.8791058654269774,SMOTENC
269,ACS_T,0.6213552837516666,0.6576632126478266,0.5895312326432868,0.5878474784747848,0.7182446648632401,0.6465367965367964,none,none,0.8112313533713946,attribute_2,0.2241486858753673,0.6833625185662096,0.2318193560508207,0.6087957642097921,0.7894073803689389,SMOTENC
270,ACS_T,0.6199640600544896,0.6552394072160175,0.5870878134334191,0.5853233228384597,0.7264201983769162,0.6482832618025751,balance_output,none,0.8683178539200911,attribute_1,0.059902953745807,0.9043862730082411,0.0572074648999579,0.887340055329436,0.8790345609952992,SMOTENC
271,ACS_T,0.6199640600544896,0.6552394072160175,0.5870878134334191,0.5853233228384597,0.7264201983769162,0.6482832618025751,balance_output,none,0.8112313533713946,attribute_2,0.2257848121295728,0.6833976139360118,0.23812733378737,0.6023834172509528,0.7976907879326094,SMOTENC
272,ACS_T,0.6197901570923424,0.6566126858358916,0.5886570737395069,0.5870587652854101,0.7128343853321311,0.6438616495629038,balance_attribute,attribute_1,0.8683178539200911,attribute_1,0.0594951725686535,0.9030062215163503,0.0531487390528828,0.8922902115446575,0.8791621475732959,SMOTENC
273,ACS_T,0.6197901570923424,0.6566126858358916,0.5886570737395069,0.5870587652854101,0.7128343853321311,0.6438616495629038,balance_attribute,attribute_1,0.8112313533713946,attribute_2,0.2127538424223466,0.69611736647966,0.2154505530635729,0.6341277627559363,0.7903063028764871,SMOTENC
274,ACS_T,0.6037621007477827,0.6384153768580519,0.5771186433262857,0.589622641509434,0.5861136158701533,0.5878628922854301,balance_attribute,attribute_2,0.8683178539200911,attribute_1,0.040916799065142,0.91791964485781,0.0315639248694405,0.9202139088923462,0.8979381535947994,SMOTENC
275,ACS_T,0.6037621007477827,0.6384153768580519,0.5771186433262857,0.589622641509434,0.5861136158701533,0.5878628922854301,balance_attribute,attribute_2,0.8112313533713946,attribute_2,0.209983791475159,0.6456898275766092,0.1897301613395646,0.6105690900151358,0.8042129471491267,SMOTENC
276,ACS_T,0.6034142948234885,0.6342746808570807,0.5732413672285288,0.5859538784067087,0.6048692515779982,0.5952613364096193,balance_attribute,all,0.8683178539200911,attribute_1,0.033673902508866,0.9344263920809256,0.0244424971987529,0.9404097260916744,0.9085191022247971,SMOTENC
277,ACS_T,0.6034142948234885,0.6342746808570807,0.5732413672285288,0.5859538784067087,0.6048692515779982,0.5952613364096193,balance_attribute,all,0.8112313533713946,attribute_2,0.2438298550885787,0.6039607988679462,0.2399286066555506,0.5255997102445276,0.8090139647987404,SMOTENC
278,ACS_T,0.6202249144977102,0.6551077393496403,0.5867620234515653,0.5855288647810926,0.7267808836789901,0.6485529597940078,balance_output_for_attribute,attribute_1,0.8683178539200911,attribute_1,0.0355146613454219,0.942265796222277,0.0291105406482052,0.9410187660754006,0.9079419150692548,SMOTENC
279,ACS_T,0.6202249144977102,0.6551077393496403,0.5867620234515653,0.5855288647810926,0.7267808836789901,0.6485529597940078,balance_output_for_attribute,attribute_1,0.8112313533713946,attribute_2,0.2313695134326699,0.6780874841361793,0.2343744862732204,0.6143838580547442,0.7965156183316915,SMOTENC
280,ACS_T,0.6193553996869746,0.653504647580613,0.5858388513307684,0.5848024021697017,0.7258791704238052,0.6477483035163478,balance_output_for_attribute,attribute_2,0.8683178539200911,attribute_1,0.062743246944217,0.9000794130532337,0.0574329204321528,0.8870705268805422,0.8758800932269916,SMOTENC
281,ACS_T,0.6193553996869746,0.653504647580613,0.5858388513307684,0.5848024021697017,0.7258791704238052,0.6477483035163478,balance_output_for_attribute,attribute_2,0.8112313533713946,attribute_2,0.1624377670236859,0.7668582061348166,0.1865403050841756,0.7093426306113689,0.8157935357387973,SMOTENC
282,ACS_T,0.6170077096979886,0.6521632933883497,0.5842029321803681,0.5825092856109209,0.7259392846408176,0.6463630038002461,balance_output_for_attribute,all,0.8683178539200911,attribute_1,0.0356296838997748,0.9423094904906292,0.0292352410014761,0.9414179080493664,0.907810665999714,SMOTENC
283,ACS_T,0.6170077096979886,0.6521632933883497,0.5842029321803681,0.5825092856109209,0.7259392846408176,0.6463630038002461,balance_output_for_attribute,all,0.8112313533713946,attribute_2,0.1912624259756731,0.7268802138496249,0.196463211291421,0.6663715473028483,0.8154654287488754,SMOTENC
284,compas,0.4878444084278768,0.5283182687866992,0.4808243852706398,0.4754098360655737,0.9582608695652174,0.635524798154556,none,none,0.7735681146536771,attribute_1,0.0471177944862154,0.9505263157894738,0.1666666666666666,0.8333333333333334,0.8143537464948507,SMOTENC
285,compas,0.4878444084278768,0.5283182687866992,0.4808243852706398,0.4754098360655737,0.9582608695652174,0.635524798154556,none,none,0.6163913696939167,attribute_2,0.0036406958144494,0.996135752688172,0.0247807017543859,0.9746863799283154,0.6472081658598594,SMOTENC
286,compas,0.4878444084278768,0.520701985881111,0.4766248286618902,0.4754521963824289,0.96,0.6359447004608294,balance_output,none,0.7735681146536771,attribute_1,0.0385412349772068,0.9596143824908806,0.1666666666666666,0.8333333333333334,0.8074626410092198,SMOTENC
287,compas,0.4878444084278768,0.520701985881111,0.4766248286618902,0.4754521963824289,0.96,0.6359447004608294,balance_output,none,0.6163913696939167,attribute_2,0.0016245667821913,0.9982756791171478,0.0226973684210526,0.9768145161290324,0.6482437845363999,SMOTENC
288,compas,0.506482982171799,0.5352932638384904,0.4848106008424398,0.4847942754919499,0.942608695652174,0.6402835203780272,balance_attribute,attribute_1,0.7735681146536771,attribute_1,0.081226688769167,0.9130203248424602,0.1296296296296295,0.8653846153846154,0.7943566009352475,SMOTENC
289,compas,0.506482982171799,0.5352932638384904,0.4848106008424398,0.4847942754919499,0.942608695652174,0.6402835203780272,balance_attribute,attribute_1,0.6163913696939167,attribute_2,0.011571914156225,0.9872593353574082,0.043530701754386,0.9555114081030645,0.6446309592107469,SMOTENC
290,compas,0.5048622366288493,0.5324193441974006,0.4831006413695966,0.4840989399293286,0.9530434782608695,0.6420620972466315,balance_attribute,attribute_2,0.7735681146536771,attribute_1,0.0953999171156236,0.8993705193215598,0.1296296296296295,0.8653846153846154,0.7947492575873094,SMOTENC
291,compas,0.5048622366288493,0.5324193441974006,0.4831006413695966,0.4840989399293286,0.9530434782608695,0.6420620972466315,balance_attribute,attribute_2,0.6163913696939167,attribute_2,0.0102639296187683,0.988835725677831,0.031030701754386,0.9679215230950148,0.6448182704645189,SMOTENC
292,compas,0.4991896272285251,0.5297341162499176,0.4816920229559851,0.4811898512685914,0.9565217391304348,0.640279394644936,balance_attribute,all,0.7735681146536771,attribute_1,0.0840434419381788,0.9132010353753236,0.125,0.875,0.7894135622673636,SMOTENC
293,compas,0.4991896272285251,0.5297341162499176,0.4816920229559851,0.4811898512685914,0.9565217391304348,0.640279394644936,balance_attribute,all,0.6163913696939167,attribute_2,0.0264929352172753,0.9715573682515832,0.0374548256802721,0.9587594177455928,0.637405321452494,SMOTENC
294,compas,0.4910858995137763,0.528712805964241,0.4810526556960486,0.4769765421372719,0.954782608695652,0.6361529548088065,balance_output_for_attribute,attribute_1,0.7735681146536771,attribute_1,0.0427683381682552,0.9548872180451128,0.1666666666666666,0.8333333333333334,0.8079369614799861,SMOTENC
295,compas,0.4910858995137763,0.528712805964241,0.4810526556960486,0.4769765421372719,0.954782608695652,0.6361529548088065,balance_output_for_attribute,attribute_1,0.6163913696939167,attribute_2,0.0117052119434817,0.9875760469722694,0.0289473684210527,0.9704301075268816,0.643305489819678,SMOTENC
296,compas,0.4886547811993517,0.5216322491258165,0.4771143502261774,0.475736568457539,0.954782608695652,0.6350491613649508,balance_output_for_attribute,attribute_2,0.7735681146536771,attribute_1,0.0471177944862154,0.9505263157894738,0.1666666666666666,0.8333333333333334,0.8071056718521729,SMOTENC
297,compas,0.4886547811993517,0.5216322491258165,0.4771143502261774,0.475736568457539,0.954782608695652,0.6350491613649508,balance_output_for_attribute,attribute_2,0.6163913696939167,attribute_2,0.0086810183950946,0.9907859366157328,0.0289473684210527,0.9704301075268816,0.6447276485816154,SMOTENC
298,compas,0.4910858995137763,0.5231813683446593,0.4779564678352037,0.477095937770095,0.96,0.6374133949191685,balance_output_for_attribute,all,0.7735681146536771,attribute_1,0.0459179444674678,0.9517253398396652,0.1666666666666666,0.8333333333333334,0.813605103436387,SMOTENC
299,compas,0.4910858995137763,0.5231813683446593,0.4779564678352037,0.477095937770095,0.96,0.6374133949191685,balance_output_for_attribute,all,0.6163913696939167,attribute_2,0.0056568248467074,0.9939958262591964,0.0226973684210526,0.9768145161290324,0.6461982386212233,SMOTENC
300,adult,0.6431177446102819,0.8534867051277919,0.6319878107334133,0.4096924873491631,0.915217391304348,0.5660123689163754,none,none,0.5137944611368225,attribute_1,0.559365846842548,0.0835870856279019,0.709737528616302,0.0254226618705036,0.4700026535285432,RandomUnderSampler
301,adult,0.6431177446102819,0.8534867051277919,0.6319878107334133,0.4096924873491631,0.915217391304348,0.5660123689163754,none,none,0.5389585486500108,attribute_2,0.2605246223994654,0.6017478948172778,0.1967505444210681,0.6264287766658257,0.6348823626710975,RandomUnderSampler
302,adult,0.6863460475400774,0.8581210880845715,0.6474222061893737,0.4432946145723337,0.912608695652174,0.5967306325515281,balance_output,none,0.5137944611368225,attribute_1,0.5372311086596802,0.1023041474654377,0.6489112495341532,0.0256868131868131,0.4773539853857501,RandomUnderSampler
303,adult,0.6863460475400774,0.8581210880845715,0.6474222061893737,0.4432946145723337,0.912608695652174,0.5967306325515281,balance_output,none,0.5389585486500108,attribute_2,0.3193678902148366,0.492314892294346,0.2543927398220943,0.4812309006608559,0.5807618039527375,RandomUnderSampler
304,adult,0.3262576008844665,0.5462906178489703,0.2734844177277478,0.2691652470187393,0.9617391304347828,0.4206122837041262,balance_attribute,attribute_1,0.5137944611368225,attribute_1,0.207942636514065,0.7735735735735736,0.2280080213903743,0.7501281957365761,0.573505886777138,RandomUnderSampler
305,adult,0.3262576008844665,0.5462906178489703,0.2734844177277478,0.2691652470187393,0.9617391304347828,0.4206122837041262,balance_attribute,attribute_1,0.5389585486500108,attribute_2,0.0211735236364539,0.977053702184488,0.0399858819621304,0.9562887253084784,0.7878080330402226,RandomUnderSampler
306,adult,0.5741293532338309,0.8191825184516712,0.5305141582565844,0.3672142368240931,0.9330434782608696,0.5270137524557957,balance_attribute,attribute_2,0.5137944611368225,attribute_1,0.6212454753248671,0.0897101600435745,0.6695149869562903,0.0213777979431336,0.5046814542517208,RandomUnderSampler
307,adult,0.5741293532338309,0.8191825184516712,0.5305141582565844,0.3672142368240931,0.9330434782608696,0.5270137524557957,balance_attribute,attribute_2,0.5389585486500108,attribute_2,0.1637928796511354,0.7660929513472582,0.0998325213154689,0.8300238490253006,0.7104598334250309,RandomUnderSampler
308,adult,0.3571033720287451,0.5546812775969318,0.2770366934522401,0.2771649549892228,0.9504347826086956,0.4291744380092274,balance_attribute,all,0.5137944611368225,attribute_1,0.2566964285714286,0.7235576923076923,0.2971153846153845,0.6743940990516334,0.5747926873012703,RandomUnderSampler
309,adult,0.3571033720287451,0.5546812775969318,0.2770366934522401,0.2771649549892228,0.9504347826086956,0.4291744380092274,balance_attribute,all,0.5389585486500108,attribute_2,0.0375703211088985,0.9575185258049708,0.0189066364005462,0.9778252164502164,0.7803330296301693,RandomUnderSampler
310,adult,0.689331122166943,0.8611587327166661,0.6624432206060432,0.4458138546536336,0.9121739130434784,0.5989152155295461,balance_output_for_attribute,attribute_1,0.5137944611368225,attribute_1,0.2819786687766438,0.4850679700401038,0.4166666666666666,0.4694765510827687,0.5193831325191572,RandomUnderSampler
311,adult,0.689331122166943,0.8611587327166661,0.6624432206060432,0.4458138546536336,0.9121739130434784,0.5989152155295461,balance_output_for_attribute,attribute_1,0.5389585486500108,attribute_2,0.3295664877971991,0.4762401355348975,0.2668659801424722,0.4566047378547379,0.5722380297533076,RandomUnderSampler
312,adult,0.6488667772249862,0.8472462371482903,0.6210560527354715,0.4134729355985776,0.91,0.5685954903558815,balance_output_for_attribute,attribute_2,0.5137944611368225,attribute_1,0.5476102597091026,0.0852285238653078,0.7044668050897088,0.0261759259259259,0.4814615254035777,RandomUnderSampler
313,adult,0.6488667772249862,0.8472462371482903,0.6210560527354715,0.4134729355985776,0.91,0.5685954903558815,balance_output_for_attribute,attribute_2,0.5389585486500108,attribute_2,0.1875213000118755,0.698341798200875,0.1108293655187686,0.7708037554385162,0.6857497907674314,RandomUnderSampler
314,adult,0.6141514648977335,0.8501672092048862,0.6219447362821764,0.3907053637031594,0.9247826086956522,0.5493285123966941,balance_output_for_attribute,all,0.5137944611368225,attribute_1,0.2520507686345433,0.5980377008652658,0.4166666666666666,0.5833333333333334,0.5357329900146296,RandomUnderSampler
315,adult,0.6141514648977335,0.8501672092048862,0.6219447362821764,0.3907053637031594,0.9247826086956522,0.5493285123966941,balance_output_for_attribute,all,0.5389585486500108,attribute_2,0.1711731093736623,0.7400418416710496,0.1010002583693204,0.8099009350728745,0.7021964964278473,RandomUnderSampler
316,german,0.695,0.7579035941819932,0.8666864222314311,0.8508771929824561,0.6879432624113475,0.7607843137254902,none,none,0.7418892528252895,attribute_1,0.0724206349206348,0.877310924369748,0.1568627450980391,0.5294117647058825,0.7160962049528786,RandomUnderSampler
317,german,0.695,0.7579035941819932,0.8666864222314311,0.8508771929824561,0.6879432624113475,0.7607843137254902,none,none,0.6525319013877969,attribute_2,0.2874674029759165,0.5429268292682927,0.3695652173913043,0.0,0.5255246634863349,RandomUnderSampler
318,german,0.73,0.7500901550667147,0.860718350103414,0.7604790419161677,0.900709219858156,0.8246753246753247,balance_output,none,0.7418892528252895,attribute_1,0.0188492063492063,0.9775678866587956,0.0434173669467786,0.9371196754563896,0.73785641701573,RandomUnderSampler
319,german,0.73,0.7500901550667147,0.860718350103414,0.7604790419161677,0.900709219858156,0.8246753246753247,balance_output,none,0.6525319013877969,attribute_2,0.0072096947384568,0.9913808912525216,0.080267558528428,0.8846153846153847,0.6572435636191469,RandomUnderSampler
320,german,0.495,0.7217213607404737,0.8546461613906504,0.9,0.3191489361702128,0.4712041884816754,balance_attribute,attribute_1,0.7418892528252895,attribute_1,0.0744047619047618,0.7252747252747254,0.1221719457013574,0.6071428571428571,0.6789232811626763,RandomUnderSampler
321,german,0.495,0.7217213607404737,0.8546461613906504,0.9,0.3191489361702128,0.4712041884816754,balance_attribute,attribute_1,0.6525319013877969,attribute_2,0.0997085442552538,0.6313102665910381,0.108695652173913,0.0,0.5781728465819738,RandomUnderSampler
322,german,0.445,0.7069359297992548,0.8312089111562897,0.8571428571428571,0.2553191489361702,0.3934426229508196,balance_attribute,attribute_2,0.7418892528252895,attribute_1,0.0436507936507936,0.8035714285714286,0.0693815987933635,0.7472527472527472,0.70703347815596,RandomUnderSampler
323,german,0.445,0.7069359297992548,0.8312089111562897,0.8571428571428571,0.2553191489361702,0.3934426229508196,balance_attribute,attribute_2,0.6525319013877969,attribute_2,0.0800736309249885,0.646341463414634,0.0957648546144121,0.6509216589861752,0.5850240089585139,RandomUnderSampler
324,german,0.455,0.7176343310494051,0.8347468490533175,0.8478260869565217,0.2765957446808511,0.4171122994652406,balance_attribute,all,0.7418892528252895,attribute_1,0.0714285714285714,0.7142857142857143,0.1342383107088989,0.5396825396825397,0.6758471713425772,RandomUnderSampler
325,german,0.455,0.7176343310494051,0.8347468490533175,0.8478260869565217,0.2765957446808511,0.4171122994652406,balance_attribute,all,0.6525319013877969,attribute_2,0.0745513115508513,0.6960600375234522,0.0777496839443742,0.5897435897435898,0.600443819673,RandomUnderSampler
326,german,0.685,0.7429979564851545,0.8554898771869108,0.8545454545454545,0.6666666666666666,0.749003984063745,balance_output_for_attribute,attribute_1,0.7418892528252895,attribute_1,0.054563492063492,0.9074074074074072,0.0708898944193061,0.8904761904761905,0.7248991860307452,RandomUnderSampler
327,german,0.685,0.7429979564851545,0.8554898771869108,0.8545454545454545,0.6666666666666666,0.749003984063745,balance_output_for_attribute,attribute_1,0.6525319013877969,attribute_2,0.2316306181929743,0.6123234916559692,0.3478260869565217,0.0,0.5553990010327214,RandomUnderSampler
328,german,0.695,0.7461233321312657,0.8615517382406783,0.8448275862068966,0.6950354609929078,0.7626459143968871,balance_output_for_attribute,attribute_2,0.7418892528252895,attribute_1,0.0376984126984126,0.937908496732026,0.0672268907563025,0.8095238095238094,0.7324251737716916,RandomUnderSampler
329,german,0.695,0.7461233321312657,0.8615517382406783,0.8448275862068966,0.6950354609929078,0.7626459143968871,balance_output_for_attribute,attribute_2,0.6525319013877969,attribute_2,0.0987881576928977,0.8499883531330071,0.2022756005056889,0.7076923076923077,0.6296867605571282,RandomUnderSampler
330,german,0.705,0.7399927875946628,0.8672349619086958,0.8416666666666667,0.7163120567375887,0.7739463601532566,balance_output_for_attribute,all,0.7418892528252895,attribute_1,0.0347222222222222,0.9444444444444444,0.1260504201680672,0.6938775510204082,0.7336742964061163,RandomUnderSampler
